,x,X,n_trials,a_rew,a_pun,K,theta,omega_f,omega_p
80,"[3 0 0 0 3 3 3 2 2 3 3 3 2 2 0 2 3 1 3 3 1 2 1 1 0 2 2 2 2 2 2 2 2 1 1 2 2
 1 2 2 1 1 3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2
 2 2 2 2 2 2 2 2 2 2 2 0 0 0 0 0 3 0 3 0 3 3 3 3 3 3]","[  0.5    1.     1.2   -0.7    0.4    0.45   0.45   0.5    0.6    0.55
   0.6    0.4   -0.1    0.55   0.9    0.05   0.55   1.     0.5   -1.9
   0.8    0.45   1.1    1.2   -1.9    0.     0.45   0.1   -0.1    0.55
   0.3   -0.1    0.45   0.9    1.     0.45   0.4    0.9    0.25  -0.15
   1.2  -11.4    0.55   0.7   -0.1    0.6    0.4    0.55   0.3    0.15
   0.1    0.55   0.4   -0.35   0.3    0.4    0.75   0.3    0.35   0.45
   0.65  -0.2    0.5   -0.05   0.1    0.45   0.8    0.35   0.4    0.5
   0.45  -0.15   0.55   0.     0.15   0.5    0.6    0.4    0.45   0.55
   0.5   -0.1    0.6    0.05   0.2    1.    -1.2    1.2   -1.4   -2.6
   0.4    1.1    0.6   -2.2    0.4    0.45   0.55   0.65   0.7    0.5 ]",100,0.05336076763276243,0.9583093602719865,0.9656385921361521,2.0998652351729694,0.2047041916342741,0.5232711173247397
81,"[3 2 1 1 0 0 0 1 1 1 2 0 0 0 0 1 0 3 0 3 2 1 2 2 3 1 1 3 3 3 3 3 0 3 1 0 0
 2 3 2 1 3 3 1 0 0 2 3 3 3 3 1 3 2 3 2 1 2 3 0 3 3 3 3 3 3 1 1 1 1 3 3 0 3
 2 2 2 1 2 1 1 2 3 0 3 2 0 2 2 0 0 2 3 2 2 2 0 0 3 3]","[  0.5    0.5    1.     0.8    1.     1.2   -0.7    1.1    1.2    0.9
   0.6    0.9   -1.9    1.    -1.2    1.     1.2    0.4   -1.4    0.45
  -0.1    0.9    0.55   0.05   0.45   1.2  -11.4    0.55   0.6    0.4
   0.55   0.5   -2.6   -1.9    0.8    1.1   -2.2    0.45   0.55   0.
   1.1    0.4    0.6    1.     0.9   -1.5    0.45   0.4    0.45   0.55
   0.65   0.9    0.7    0.1    0.5   -0.1  -13.7    0.55  -2.05  -0.8
   0.6    0.55   0.65   0.8    0.4    0.8    1.2    1.3    1.1    0.9
   0.4    0.65   1.1   -2.45   0.3   -0.1    0.45   1.     0.45   1.2
 -16.3    0.4    0.6   -2.1    0.65   0.25  -0.2   -0.15   0.7   -1.3
   1.    -0.1    0.75   0.6    0.4    0.55  -1.3   -1.6    0.6    0.65]",100,0.7699348800202778,0.6080265490029545,2.2761597876664674,0.34242280307804907,0.8996473293213912,0.21089935833732076
82,"[0 0 0 0 0 2 3 3 3 1 3 3 1 1 2 1 3 3 3 1 2 1 1 0 0 1 3 3 1 0 0 2 2 2 2 2 2
 2 2 2 2 2 2 2 2 2 2 2 0 2 2 2 2 2 2 2 2 2 2 2 2 3 2 3 2 2 2 2 3 3 3 3 3 3
 3 3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3]","[  1.     1.2   -0.7    0.9   -1.9    0.5    0.5    0.4    0.45   1.
   0.45   0.55   0.8    1.1    0.6    1.2    0.6    0.4    0.55   0.9
  -0.1    1.     0.9    1.    -1.2    1.2    0.5   -1.9  -11.4    1.2
  -1.4    0.55   0.05   0.45   0.     0.45   0.1   -0.1    0.55   0.3
  -0.1    0.45   0.45   0.4    0.25  -0.15   0.7   -0.1   -2.6    0.6
   0.4    0.55   0.3    0.15   0.1    0.55   0.4   -0.35   0.3    0.4
   0.75   0.55   0.3    0.4    0.35   0.45   0.65  -0.2    0.6    0.4
   0.45   0.55   0.65   0.7    0.5   -2.05   0.5   -0.05   0.1    0.45
   0.8    0.35   0.4    0.5    0.45  -0.15   0.55   0.     0.15   0.5
   0.6    0.4    0.45   0.55   0.5   -0.1    0.6    0.05   0.2    0.6 ]",100,0.8404112401909097,0.7844306647740555,0.30551698960417983,1.2148662051543373,0.6590859239095126,0.5970763201535186
83,"[3 3 3 3 3 3 3 3 3 3 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 3
 0 0 2 2 3 2 0 0 0 0 0 0 0 0 0 2 2 0 0 3 0 0 0 3 1 3 0 1 0 2 2 1 1 0 1 1 3
 1 1 1 2 0 1 1 1 1 1 1 1 2 3 3 3 1 3 1 1 1 1 1 1 1 1]","[  0.5    0.4    0.45   0.45   0.55   0.6    0.4    0.55   0.5   -1.9
   1.     1.2   -0.7    0.9   -1.9    1.    -1.2    0.5    1.2   -1.4
  -2.6    1.1   -2.2    0.9   -1.5   -0.8    1.1   -2.1   -0.2    0.6
  -1.3    1.    -1.3   -1.6    1.1   -2.4    0.55   1.    -0.8   -0.1
   0.55   0.4    0.05  -1.2   -0.4   -1.1    1.2   -2.2   -0.8   -1.1
  -1.2   -0.4    0.45   0.     1.5   -0.1    0.6   -1.8   -2.     1.1
   0.4    1.     0.45  -2.1    0.8   -0.7    0.45   0.1    1.1    1.2
  -1.     0.9    1.     0.55   0.9    1.2  -11.4   -0.1   -1.1    0.8
   1.1    1.     0.9  -13.7    1.2    1.3    0.55   0.65   0.7    0.5
   1.1   -2.05   0.9    1.     1.2  -16.3    1.1    1.4    1.3    1.  ]",100,0.976994834887002,0.052112023365091686,0.547067472617912,2.2251498139784003,0.8322679862198539,0.056733791784149945
84,"[2 1 2 2 2 0 1 1 1 1 3 3 2 0 1 2 2 3 3 3 3 3 3 1 3 2 3 0 1 1 3 0 0 2 2 0 0
 3 0 3 3 0 3 3 0 3 3 3 3 2 3 2 0 3 3 2 2 0 3 3 3 3 3 0 3 3 2 0 2 2 2 3 3 3
 3 3 2 2 0 3 2 3 2 3 2 2 2 0 3 3 2 0 3 3 2 2 2 3 3 3]","[  0.5    1.     0.6   -0.1    0.55   1.     0.8    1.1    1.2    0.9
   0.5    0.4    0.05   1.2    1.     0.45   0.     0.45   0.45   0.55
   0.6    0.4    0.55   0.9    0.5    0.45  -1.9   -0.7    1.2  -11.4
   0.55   0.9   -1.9    0.1   -0.1    1.    -1.2    0.4    1.2    0.6
   0.4   -1.4    0.45   0.55  -2.6    0.65   0.7    0.5   -2.05   0.55
   0.6    0.3    1.1    0.55   0.65  -0.1    0.45  -2.2    0.8    0.4
   0.8    0.4    0.65   0.9   -2.45   0.6    0.45  -1.5    0.4    0.25
  -0.15   0.65   0.75   0.6    0.65  -2.5    0.7   -0.1   -0.8    0.85
   0.6    0.45   0.4    0.55   0.55   0.3    0.15   1.1    0.7    0.55
   0.1   -2.1    0.7    0.8    0.55   0.4   -0.35   0.65   0.7   -2.7 ]",100,0.5594570683516976,0.40846241297676456,3.5138433481723514,1.0710032557746256,0.5790213625221297,0.2101451753352438
85,"[1 1 1 1 1 1 1 1 1 0 0 0 2 2 2 3 3 3 3 3 3 3 3 3 3 2 2 2 2 2 2 2 2 2 2 2 2
 2 2 2 0 0 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2
 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 0 0 3 3 3 3]","[  1.     0.8    1.1    1.2    0.9    1.     0.9    1.2  -11.4    1.
   1.2   -0.7    0.5    0.6   -0.1    0.5    0.4    0.45   0.45   0.55
   0.6    0.4    0.55   0.5   -1.9    0.55   0.05   0.45   0.     0.45
   0.1   -0.1    0.55   0.3   -0.1    0.45   0.45   0.4    0.25  -0.15
   0.9   -1.9    0.7   -0.1    0.6    0.4    0.55   0.3    0.15   0.1
   0.55   0.4   -0.35   0.3    0.4    0.75   0.3    0.35   0.45   0.65
  -0.2    0.5   -0.05   0.1    0.45   0.8    0.35   0.4    0.5    0.45
  -0.15   0.55   0.     0.15   0.5    0.6    0.4    0.45   0.55   0.5
  -0.1    0.6    0.05   0.2    0.55   0.4    0.6    0.4    0.45   0.55
   0.65   0.7    0.5   -2.05   1.    -1.2    0.6    0.55   0.65   0.8 ]",100,0.32273857839532116,0.8785375436274526,1.38779900683965,4.621979527249994,0.9152645043368736,0.8013178746739467
86,"[2 2 0 0 0 0 0 2 1 1 1 2 2 1 1 1 1 1 1 2 2 2 3 2 2 2 2 2 3 3 3 3 3 3 3 3 3
 2 2 2 0 2 2 0 2 3 2 2 2 2 3 3 3 3 0 0 3 3 2 2 2 0 3 3 3 2 2 2 2 2 2 2 2 2
 2 2 2 2 2 2 3 3 3 2 2 2 2 3 3 3 3 3 3 2 2 2 2 2 2 2]","[  0.5    0.6    1.     1.2   -0.7    0.9   -1.9   -0.1    1.     0.8
   1.1    0.55   0.05   1.2    0.9    1.     0.9    1.2  -11.4    0.45
   0.     0.45   0.5    0.1   -0.1    0.55   0.3   -0.1    0.4    0.45
   0.45   0.55   0.6    0.4    0.55   0.5   -1.9    0.45   0.45   0.4
   1.     0.25  -0.15  -1.2    0.7    0.55  -0.1    0.6    0.4    0.55
   0.4    0.6    0.4    0.45   1.2   -1.4    0.55   0.65   0.3    0.15
   0.1   -2.6    0.7    0.5   -2.05   0.55   0.4   -0.35   0.3    0.4
   0.75   0.3    0.35   0.45   0.65  -0.2    0.5   -0.05   0.1    0.45
   0.6    0.55   0.65   0.8    0.35   0.4    0.5    0.8    0.4    0.8
   0.4    0.65  -2.45   0.45  -0.15   0.55   0.     0.15   0.5    0.6 ]",100,0.8187052134241062,0.8278746927965156,3.124379412048265,1.2174052916426596,0.5512178110492181,0.49238632604286436
87,"[3 3 3 3 3 3 3 3 3 3 2 2 2 0 2 0 0 2 2 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 2 2 2
 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2
 2 2 2 2 2 2 2 2 0 0 3 3 3 3 3 3 3 3 3 3 0 0 0 0 3 3]","[  0.5    0.4    0.45   0.45   0.55   0.6    0.4    0.55   0.5   -1.9
   0.5    0.6   -0.1    1.     0.55   1.2   -0.7    0.05   0.45   0.
   0.45   0.1   -0.1    0.55   0.3    1.     0.8    1.1    1.2    0.9
   1.     0.9    1.2  -11.4   -0.1    0.45   0.45   0.4    0.25  -0.15
   0.7   -0.1    0.6    0.4    0.55   0.3    0.15   0.1    0.55   0.4
  -0.35   0.3    0.4    0.75   0.3    0.35   0.45   0.65  -0.2    0.5
  -0.05   0.1    0.45   0.8    0.35   0.4    0.5    0.45  -0.15   0.55
   0.     0.15   0.5    0.6    0.4    0.45   0.55   0.5   -0.1    0.6
   0.05   0.2    0.9   -1.9    0.55   0.4    0.6    0.4    0.45   0.55
   0.65   0.7    0.5   -2.05   1.    -1.2    1.2   -1.4    0.6    0.55]",100,0.22148605410055333,0.6372162491199169,0.10526941508659016,3.1241959905787025,0.7364961333368145,0.510170683097377
88,"[2 3 1 1 3 2 3 1 1 1 3 2 2 3 3 3 1 2 2 1 2 2 2 2 1 1 1 2 0 1 2 0 0 1 2 2 2
 3 0 2 2 3 0 0 3 0 2 1 2 2 1 2 0 2 3 3 2 0 1 1 3 0 3 1 3 2 3 3 1 3 1 3 2 1
 3 0 2 2 2 0 2 1 2 0 2 2 2 3 0 2 3 2 1 3 0 0 0 1 1 1]","[  0.5    0.5    1.     0.8    0.4    0.6    0.45   1.1    1.2    0.9
   0.45  -0.1    0.55   0.55   0.6    0.4    1.     0.05   0.45   0.9
   0.     0.45   0.1   -0.1    1.2  -11.4    0.8    0.55   1.     1.1
   0.3    1.2   -0.7    1.    -0.1    0.45   0.45   0.55   0.9    0.4
   0.25   0.5   -1.9    1.    -1.9   -1.2   -0.15   0.9    0.7   -0.1
 -13.7    0.6    1.2    0.4    0.55   0.4    0.55  -1.4    1.2    1.3
   0.6   -2.6    0.4    1.1    0.45   0.3    0.55   0.65   0.9    0.7
   1.     0.5    0.15   1.2   -2.05   1.1    0.1    0.55   0.4   -2.2
  -0.35 -16.3    0.3    0.9    0.4    0.75   0.3    0.6   -1.5    0.35
   0.55   0.45   1.1    0.65  -0.8    1.1   -2.1    1.4    1.3    1.  ]",100,0.8886938418694087,0.3309830223880701,0.4044801166275741,0.2172651674338988,0.3425530526218342,0.9779069559062177
89,"[0 0 0 0 0 0 0 0 0 0 3 3 0 0 0 0 2 0 3 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3 0
 0 3 3 3 3 3 3 3 3 3 3 0 3 0 0 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 2 3 3 3
 2 2 2 2 2 2 2 2 2 2 2 0 0 3 3 3 3 3 3 3 3 3 3 2 2 2]","[  1.     1.2   -0.7    0.9   -1.9    1.    -1.2    1.2   -1.4   -2.6
   0.5    0.4    1.1   -2.2    0.9   -1.5    0.5   -0.8    0.45   1.1
  -2.1    1.     0.8    1.1    1.2    0.9    1.     0.9    1.2  -11.4
   0.8    1.1    1.     0.9  -13.7    0.45  -0.2   -1.3    0.55   0.6
   0.4    0.55   0.5   -1.9    0.55   0.4    0.6    0.4    1.     0.45
  -1.3   -1.6    0.55   0.65   0.7    0.5   -2.05   0.6    0.55   0.65
   0.8    0.4    0.8    0.4    0.65  -2.45   0.6    0.65   0.75   0.6
   0.6    0.65  -2.5    0.85  -0.1    0.55   0.05   0.45   0.     0.45
   0.1   -0.1    0.55   0.3   -0.1    1.1   -2.4    0.45   0.55   0.7
   0.55   0.7    0.8    0.65   0.7   -2.7    0.9    0.45   0.45   0.4 ]",100,0.7046271610880946,0.12616211311498382,4.007828835783823,2.6362650809447636,0.9050215034116158,0.6199248941900352
90,"[0 0 0 0 2 1 0 1 3 1 1 1 1 1 1 1 0 3 2 2 2 2 0 0 2 2 2 3 3 3 3 2 2 2 2 3 0
 3 3 3 2 3 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 2 2 2 2 2 2 2
 2 2 2 0 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 0]","[  1.     1.2   -0.7    0.9    0.5    1.    -1.9    0.8    0.5    1.1
   1.2    0.9    1.     0.9    1.2  -11.4    1.     0.4    0.6   -0.1
   0.55   0.05  -1.2    1.2    0.45   0.     0.45   0.45   0.45   0.55
   0.6    0.1   -0.1    0.55   0.3    0.4   -1.4    0.55   0.5   -1.9
  -0.1    0.55   0.45   0.45   0.4    0.25  -0.15   0.7   -0.1    0.4
   0.6    0.4    0.45   0.55   0.65   0.7    0.5   -2.05   0.6    0.55
   0.65   0.8    0.4    0.8    0.4    0.65  -2.45   0.6    0.4    0.55
   0.3    0.15   0.1    0.55   0.4   -0.35   0.3   -2.6    0.4    0.75
   0.3    0.35   0.45   0.65  -0.2    0.5   -0.05   0.1    0.45   0.8
   0.35   0.4    0.5    0.45  -0.15   0.55   0.     0.15   0.6    1.1 ]",100,0.46758415206849635,0.4307930453019696,2.9474452917466927,1.9677001386197412,0.4356806412247658,0.8717573571067743
91,"[1 1 1 1 1 1 1 1 1 0 0 0 0 0 2 2 2 3 3 3 3 3 3 3 3 3 3 2 2 2 2 2 2 2 2 2 2
 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2
 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3]","[  1.     0.8    1.1    1.2    0.9    1.     0.9    1.2  -11.4    1.
   1.2   -0.7    0.9   -1.9    0.5    0.6   -0.1    0.5    0.4    0.45
   0.45   0.55   0.6    0.4    0.55   0.5   -1.9    0.55   0.05   0.45
   0.     0.45   0.1   -0.1    0.55   0.3   -0.1    0.45   0.45   0.4
   0.25  -0.15   0.7   -0.1    0.6    0.4    0.55   0.3    0.15   0.1
   0.55   0.4   -0.35   0.3    0.4    0.75   0.3    0.35   0.45   0.65
  -0.2    0.5   -0.05   0.1    0.45   0.8    0.35   0.4    0.5    0.45
  -0.15   0.55   0.     0.15   0.5    0.6    0.4    0.45   0.55   0.5
  -0.1    0.6    0.05   0.2    0.55   0.4    0.6    0.4    0.45   0.55
   0.65   0.7    0.5   -2.05   0.6    0.55   0.65   0.8    0.4    0.8 ]",100,0.9522189949423501,0.6660533281477,0.42636177616562076,3.4983790708451257,0.8677865528197234,0.9608074356214077
92,"[0 0 0 1 1 1 1 1 1 1 1 1 3 3 3 3 3 3 3 3 3 3 0 0 2 2 2 2 2 2 2 2 2 2 2 2 2
 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2
 2 2 2 2 2 2 2 2 2 2 0 0 3 3 3 3 3 3 3 3 3 3 3 3 3 3]","[  1.     1.2   -0.7    1.     0.8    1.1    1.2    0.9    1.     0.9
   1.2  -11.4    0.5    0.4    0.45   0.45   0.55   0.6    0.4    0.55
   0.5   -1.9    0.9   -1.9    0.5    0.6   -0.1    0.55   0.05   0.45
   0.     0.45   0.1   -0.1    0.55   0.3   -0.1    0.45   0.45   0.4
   0.25  -0.15   0.7   -0.1    0.6    0.4    0.55   0.3    0.15   0.1
   0.55   0.4   -0.35   0.3    0.4    0.75   0.3    0.35   0.45   0.65
  -0.2    0.5   -0.05   0.1    0.45   0.8    0.35   0.4    0.5    0.45
  -0.15   0.55   0.     0.15   0.5    0.6    0.4    0.45   0.55   0.5
  -0.1    0.6    0.05   0.2    1.    -1.2    0.55   0.4    0.6    0.4
   0.45   0.55   0.65   0.7    0.5   -2.05   0.6    0.55   0.65   0.8 ]",100,0.31713147230558925,0.49820286510900114,1.0894765543676894,4.063734671159781,0.9040671974193338,0.4274602403143466
93,"[3 3 3 3 3 3 3 3 3 3 0 0 0 2 2 2 1 1 1 1 1 1 1 1 1 0 0 2 2 2 2 2 2 2 2 2 2
 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2
 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 0 0 0 0 0 3]","[  0.5    0.4    0.45   0.45   0.55   0.6    0.4    0.55   0.5   -1.9
   1.     1.2   -0.7    0.5    0.6   -0.1    1.     0.8    1.1    1.2
   0.9    1.     0.9    1.2  -11.4    0.9   -1.9    0.55   0.05   0.45
   0.     0.45   0.1   -0.1    0.55   0.3   -0.1    0.45   0.45   0.4
   0.25  -0.15   0.7   -0.1    0.6    0.4    0.55   0.3    0.15   0.1
   0.55   0.4   -0.35   0.3    0.4    0.75   0.3    0.35   0.45   0.65
  -0.2    0.5   -0.05   0.1    0.45   0.8    0.35   0.4    0.5    0.45
  -0.15   0.55   0.     0.15   0.5    0.6    0.4    0.45   0.55   0.5
  -0.1    0.6    0.05   0.2    0.55   0.4    0.6    0.4    0.45   0.55
   0.65   0.7    0.5   -2.05   1.    -1.2    1.2   -1.4   -2.6    0.6 ]",100,0.5659994103599215,0.8426230164844306,0.11869691840535102,3.5599475376837497,0.5647866238897526,0.21088054138471934
94,"[1 1 1 1 0 0 1 1 0 1 1 1 0 0 0 0 2 0 0 0 3 1 2 2 1 2 1 2 1 1 3 0 3 2 2 2 2
 3 3 3 3 3 3 1 1 3 3 1 2 1 1 1 1 0 0 3 3 3 3 0 1 1 3 0 2 3 1 3 1 1 3 1 1 1
 1 3 1 0 1 0 3 0 0 0 3 2 3 3 0 0 3 2 3 3 3 3 0 0 3 0]","[  1.     0.8    1.1    1.2    1.     1.2    0.9    1.    -0.7    0.9
   1.2  -11.4    0.9   -1.9    1.    -1.2    0.5    1.2   -1.4   -2.6
   0.5    0.8    0.6   -0.1    1.1    0.55   1.     0.05   0.9  -13.7
   0.4    1.1    0.45   0.45   0.     0.45   0.1    0.45   0.55   0.6
   0.4    0.55   0.5    1.2    1.3   -1.9    0.55   1.1   -0.1    0.9
   1.     1.2  -16.3   -2.2    0.9    0.4    0.6    0.4    0.45  -1.5
   1.1    1.4    0.55  -0.8    0.55   0.65   1.3    0.7    1.     1.1
   0.5    1.2    1.2    1.4    1.1   -2.05   1.3    1.1  -18.6   -2.1
   0.6   -0.2   -1.3    1.     0.55   0.3    0.65   0.8   -1.3   -1.6
   0.4   -0.1    0.8    0.4    0.65  -2.45   1.1   -2.4    0.6    1.  ]",100,0.7798713394070411,0.16166063059564784,3.002637440691805,1.0815029226512314,0.587189344167139,0.3697598393797481
95,"[3 3 3 1 1 1 1 1 1 1 1 1 2 2 2 3 3 3 3 3 3 3 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3
 3 3 3 3 3 0 0 0 0 0 0 0 2 2 2 2 0 0 0 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2
 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2]","[  0.5    0.4    0.45   1.     0.8    1.1    1.2    0.9    1.     0.9
   1.2  -11.4    0.5    0.6   -0.1    0.45   0.55   0.6    0.4    0.55
   0.5   -1.9    0.55   0.55   0.4    0.6    0.4    0.45   0.55   0.65
   0.7    0.5   -2.05   0.6    0.55   0.65   0.8    0.4    0.8    0.4
   0.65  -2.45   1.     1.2   -0.7    0.9   -1.9    1.    -1.2    0.05
   0.45   0.     0.45   1.2   -1.4   -2.6    0.1   -0.1    0.55   0.3
  -0.1    0.45   0.45   0.4    0.25  -0.15   0.7   -0.1    0.6    0.4
   0.55   0.3    0.15   0.1    0.55   0.4   -0.35   0.3    0.4    0.75
   0.3    0.35   0.45   0.65  -0.2    0.5   -0.05   0.1    0.45   0.8
   0.35   0.4    0.5    0.45  -0.15   0.55   0.     0.15   0.5    0.6 ]",100,0.29027342534716494,0.24069873393268781,0.5111739918852742,2.521797941745288,0.7351612857879373,0.4426776268343299
96,"[3 3 3 3 1 1 1 1 1 1 1 1 1 3 3 2 3 3 3 3 0 0 0 2 0 0 2 2 2 0 0 2 3 2 2 2 2
 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 0 0 2 3 2 0 2 2 0 0 2 2 2 2 2 2 2 2 2 2 2 0
 2 2 2 2 2 2 2 2 2 2 0 3 2 3 3 3 3 3 3 3 3 3 3 3 2 2]","[  0.5    0.4    0.45   0.45   1.     0.8    1.1    1.2    0.9    1.
   0.9    1.2  -11.4    0.55   0.6    0.5    0.4    0.55   0.5   -1.9
   1.     1.2   -0.7    0.6    0.9   -1.9   -0.1    0.55   0.05   1.
  -1.2    0.45   0.55   0.     0.45   0.1   -0.1    0.55   0.3   -0.1
   0.45   0.4    0.6    0.4    0.45   0.55   0.65   0.7    0.5   -2.05
   0.6    0.55   1.2   -1.4    0.45   0.65   0.4   -2.6    0.25  -0.15
   1.1   -2.2    0.7   -0.1    0.6    0.4    0.55   0.3    0.15   0.1
   0.55   0.4   -0.35   0.9    0.3    0.4    0.75   0.3    0.35   0.45
   0.65  -0.2    0.5   -0.05  -1.5    0.8    0.1    0.4    0.8    0.4
   0.65  -2.45   0.6    0.65   0.75   0.6    0.65  -2.5    0.45   0.8 ]",100,0.6560698372249151,0.2244348683732077,1.5283864831950489,1.6751539171045766,0.9731313409190757,0.9297553020894446
97,"[1 1 1 1 1 1 1 1 1 0 0 0 2 2 2 2 2 2 2 2 2 2 3 3 0 0 3 3 3 3 3 3 3 3 0 0 0
 2 2 0 0 2 2 2 2 2 2 2 2 2 0 0 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2
 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3]","[  1.     0.8    1.1    1.2    0.9    1.     0.9    1.2  -11.4    1.
   1.2   -0.7    0.5    0.6   -0.1    0.55   0.05   0.45   0.     0.45
   0.1   -0.1    0.5    0.4    0.9   -1.9    0.45   0.45   0.55   0.6
   0.4    0.55   0.5   -1.9    1.    -1.2    1.2    0.55   0.3   -1.4
  -2.6   -0.1    0.45   0.45   0.4    0.25  -0.15   0.7   -0.1    0.6
   1.1   -2.2    0.4    0.55   0.3    0.15   0.1    0.55   0.4   -0.35
   0.3    0.4    0.75   0.3    0.35   0.45   0.65  -0.2    0.5   -0.05
   0.1    0.45   0.8    0.35   0.4    0.5    0.45  -0.15   0.55   0.
   0.15   0.5    0.6    0.4    0.45   0.55   0.5   -0.1    0.6    0.05
   0.2    0.55   0.4    0.6    0.4    0.45   0.55   0.65   0.7    0.5 ]",100,0.5029698204517993,0.3773618649698878,2.180282719330049,3.1035361291597683,0.3785678069330387,0.39033484384896777
98,"[1 1 1 1 1 0 1 1 0 1 0 0 1 3 3 3 0 3 3 3 2 2 2 2 3 3 2 3 0 0 3 2 2 2 2 3 0
 0 3 0 3 2 3 3 3 2 3 2 3 2 3 3 2 0 0 2 2 2 2 2 2 2 2 2 3 3 2 3 0 0 3 3 3 3
 2 2 3 2 2 3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2]","[  1.     0.8    1.1    1.2    0.9    1.     1.     0.9    1.2    1.2
  -0.7    0.9  -11.4    0.5    0.4    0.45  -1.9    0.45   0.55   0.6
   0.5    0.6   -0.1    0.55   0.4    0.55   0.05   0.5    1.    -1.2
  -1.9    0.45   0.     0.45   0.1    0.55   1.2   -1.4    0.4   -2.6
   0.6   -0.1    0.4    0.45   0.55   0.55   0.65   0.3    0.7   -0.1
   0.5   -2.05   0.45   1.1   -2.2    0.45   0.4    0.25  -0.15   0.7
  -0.1    0.6    0.4    0.55   0.6    0.55   0.3    0.65   0.9   -1.5
   0.8    0.4    0.8    0.4    0.15   0.1    0.65   0.55   0.4   -2.45
  -0.35   0.3    0.4    0.75   0.3    0.35   0.45   0.65  -0.2    0.5
  -0.05   0.1    0.45   0.8    0.35   0.4    0.5    0.45  -0.15   0.55]",100,0.7413804263389937,0.4938506303205392,4.5834382321212725,1.8220035792645688,0.1026309268218174,0.5226900654589193
99,"[2 2 3 3 2 3 3 2 3 2 3 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 0
 1 3 3 0 0 1 1 1 1 1 1 1 1 3 3 3 2 2 2 2 2 2 2 2 2 0 2 0 2 2 2 2 2 2 2 2 2
 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2]","[  0.5    0.6    0.5    0.4   -0.1    0.45   0.45   0.55   0.55   0.05
   0.6    0.45   0.4    0.55   0.5   -1.9    0.55   0.4    0.6    0.4
   0.45   0.55   0.65   0.7    0.5   -2.05   0.6    0.55   0.65   0.8
   0.4    0.8    0.4    0.65  -2.45   0.6    1.     1.     0.65   0.75
   1.2   -0.7    0.8    1.1    1.2    0.9    1.     0.9    1.2  -11.4
   0.6    0.65  -2.5    0.     0.45   0.1   -0.1    0.55   0.3   -0.1
   0.45   0.45   0.9    0.4   -1.9    0.25  -0.15   0.7   -0.1    0.6
   0.4    0.55   0.3    0.15   0.1    0.55   0.4   -0.35   0.3    0.4
   0.75   0.3    0.35   0.45   0.65  -0.2    0.5   -0.05   0.1    0.45
   0.8    0.35   0.4    0.5    0.45  -0.15   0.55   0.     0.15   0.5 ]",100,0.13002854760296778,0.1816098840082484,1.6358815460896248,4.388581330933013,0.5313739553831128,0.5029549724288259
